x,ub,lambda
0.46875,0.9394683311394363,0.004422620397405585
0.5,0.9439905526378805,0.004462218153320789
0.53125,0.9394216284111643,0.004458831323985996
0.5625,0.9258057044210597,0.004412530565367797
0.59375,0.9032740607209229,0.004323800594892455
0.625,0.8720438542789986,0.004193536634625395
0.65625,0.8324160361244268,0.004023036884144227
0.6875,0.7847724638350297,0.003813991071056214
0.71875,0.7295722385700703,0.003568465136758627
0.75,0.6673473041210439,0.0032888820377119095
0.78125,0.5986973540776546,0.0029779988918808256
0.8125,0.5242841029470879,0.0026388791160497855
0.84375,0.44482499010922594,0.0022748568320924553
0.875,0.3610864065192989,0.0018895336879988173
0.90625,0.2738765951848138,0.001486421365820504
0.9375,0.18403853953558275,0.0010699805178424502
0.96875,0.0924441744257814,0.0006407440910621025
1.0,1.23136211984151e-18,0.00016539999402192444
0.0,0.0,-9.862904624555684e-06
0.03125,0.09541504558490368,2.789371286664008e-05
0.0625,0.18986019576294766,0.00015965072011250866
0.09375,0.28245779546171784,0.000304967573882346
0.125,0.3723236932648849,0.0004475692486410256
0.15625,0.45859614561505646,0.000585427898184485
0.1875,0.5404464434735374,0.0007169807071681841
0.21875,0.61708772408713,0.0008410614840756314
0.25,0.6877828691473657,0.0009565473067401619
0.28125,0.7518517638931681,0.0010624005876310964
0.3125,0.8086779372569515,0.0011576716679590716
0.34375,0.8577145535164621,0.001241506221971786
0.375,0.8984897140479526,0.0013131537732633159
0.40625,0.9306110260807303,0.0013719755500892598
0.4375,0.9537693988376312,0.0014174515615544845
0.46875,0.9677420330872375,0.0014491866545816045
0.5,0.9723945769544653,0.0014669154200493324
0.53125,0.9676824283525545,0.001470505868655411
0.5625,0.9536511723464411,0.001459961825386474
0.59375,0.93043614997081,0.0014354240127631849
0.625,0.898261163391711,0.0013971698062965818
0.65625,0.8574363307382309,0.0013456116510467016
0.6875,0.8083551123949209,0.0012812941237999777
0.71875,0.7514905390444708,0.0012048896070945554
0.75,0.6873906803972181,0.001117192434664792
0.78125,0.6166734026801445,0.001019111474001588
0.8125,0.5400204735050764,0.0009116600743700868
0.84375,0.45817108729114164,0.0007959384095412448
0.875,0.37191490947091965,0.0006731444115247495
0.90625,0.28208480632603133,0.0005443076133248394
0.9375,0.1895496413113244,0.0004107565229535814
0.96875,0.0952087337185066,0.0002716140654158217
1.0,1.821869762177213e-18,8.229010123392677e-05
0.0,0.0,-5.988545619239015e-06
0.03125,0.09677596634255106,-7.308548909662789e-05
0.0625,0.1925642100607049,-8.868665584073316e-05
0.09375,0.2864764003084347,-8.247210118238982e-05
0.125,0.37761682453197937,-7.517260350099972e-05
0.15625,0.46511184594306076,-6.759901472808621e-05
0.1875,0.5481212163268705,-6.002329856826585e-05
0.21875,0.6258470670712001,-5.243754581113789e-05
0.25,0.6975419490893171,-4.4841715555160765e-05
0.28125,0.7625162080512571,-3.723515904470077e-05
0.3125,0.8201447253130772,-2.962161637817519e-05
0.34375,0.8698729982458728,-2.2011219456102508e-05
0.375,0.9112225192675312,-1.4420280565886263e-05
0.40625,0.943795410585731,-6.870539311921599e-06
0.4375,0.9672782748429736,6.119421541141672e-07
0.46875,0.9814452274190406,7.998066716589964e-06
0.5,0.9861600829829178,1.5257077429406856e-05
0.53125,0.9813776764658755,2.23579713693152e-05
0.5625,0.9671443066645794,2.9270920900760463e-05
0.59375,0.9435972990030517,3.596868032870252e-05
0.625,0.9109636924662068,4.2427956724228715e-05
0.65625,0.869558064284095,4.8630716231993365e-05
0.6875,0.8197795145518896,5.456537890895067e-05
0.71875,0.7621078416319844,6.0227822764992493e-05
0.75,0.697098948033235,6.562199532623945e-05
0.78125,0.6253795258834562,7.075996759544048e-05
0.8125,0.5476410821236911,7.566047372381123e-05
0.84375,0.46463337900360724,8.033983634984031e-05
0.875,0.37715739295011474,8.482987713973885e-05
0.90625,0.2860579679615247,8.89517251431098e-05
0.9375,0.19221658501288702,9.252074077958146e-05
0.96875,0.09654600272990174,9.386982087592372e-05
1.0,2.195104813920536e-18,4.234754278988748e-05
0.0,0.0,-4.095643949463752e-06
0.03125,0.09743671294913081,-0.00012236882647131752
0.0625,0.19387656249243862,-0.00020962634295683478
0.09375,0.288426272113082,-0.00027084645028338647
0.125,0.3801846417235451,-0.0003290999947384234
0.15625,0.4682723039497657,-0.0003846433894537887
0.1875,0.5518434398260383,-0.0004371216791842616
0.21875,0.630094862110939,-0.00048595819628550997
0.25,0.7022741270103854,-0.0005306092350493984
0.28125,0.767686967161475,-0.000570571458607777
0.3125,0.8257040821619226,-0.0006053906783873721
0.34375,0.8757672623099558,-0.0006346684138860666
0.375,0.9173948053397449,-0.0006580657113308633
0.40625,0.9501861832933358,-0.0006753058327036061
0.4375,0.9738259196671911,-0.0006861760423470169
0.46875,0.9880866424814325,-0.0006905286270480655
0.5,0.9928312857551576,-0.0006882812276393154
0.53125,0.98801441947667,-0.0006794165164689372
0.5625,0.9736826962358369,-0.0006639812426663958
0.59375,0.949974411056344,-0.0006420846636299238
0.625,0.9171181795068597,-0.0006138963863980234
0.65625,0.875430747800023,-0.0005796436563467697
0.6875,0.8253139572652648,-0.0005396081557629612
0.71875,0.7672508943264171,-0.0004941224142935402
0.75,0.7018012660704864,-0.0004435660639221189
0.78125,0.6295960510709857,-0.00038836216827035013
0.8125,0.5513314864031704,-0.0003289745376908734
0.84375,0.4677624677522363,-0.000265912696235716
0.875,0.37969546842346413,-0.00019971050884051865
0.90625,0.2879811587079001,-0.00013113511148929295
0.9375,0.19350717075526375,-6.110175939424899e-05
0.96875,0.09719285743552661,8.288473460692587e-06
1.0,2.4194435218442236e-18,2.315358532557695e-05
0.0,0.0,-3.1707854382844617e-06
0.03125,0.09775751792573824,-0.00014642277819700776
0.0625,0.19451349444833754,-0.00026852440252631807
0.09375,0.2893723717604889,-0.00036243441635080953
0.125,0.3814303471306406,-0.00045244739996721964
0.15625,0.46980529165704576,-0.0005385678646065398
0.1875,0.5536486969047631,-0.0006201360058018923
0.21875,0.6321548053681755,-0.0006962995766646575
0.25,0.7045687584190317,-0.0007662516605849432
0.28125,0.770194057981308,-0.0008292455291003693
0.3125,0.8283993814614139,-0.0008846053046413971
0.34375,0.8786247267355116,-0.0009317347269125224
0.375,0.9203868472786265,-0.0009701229268749865
0.40625,0.9532839346789519,-0.0009993487838363337
0.4375,0.9769995086696921,-0.0010190841119811149
0.46875,0.9913054802859653,-0.001029095796967772
0.5,0.9960643605845605,-0.001029246952457844
0.53125,0.9912305949799923,-0.001019497124070625
0.5625,0.9768510113474296,-0.0009999015582498527
0.59375,0.9530643784376309,-0.0009706095528109619
0.625,0.9201000797180567,-0.0009318619141038022
0.65625,0.87827591641552,-0.0008839875625878247
0.6875,0.8279950622485608,-0.0008273993570926102
0.71875,0.7697422011255228,-0.0007625892510156039
0.75,0.7040788880958662,-0.0006901230287442368
0.78125,0.6316381835034429,-0.0006106348839571554
0.8125,0.5531186217085253,-0.0005248227344032978
0.84375,0.46927759199577884,-0.00043345122247557405
0.875,0.38092423899088046,-0.0003373286179747659
0.90625,0.2889120669900478,-0.0002375084165742837
0.9375,0.19413170673196017,-0.00013525845430676346
0.96875,0.09750574602541173,-3.291457743475618e-05
1.0,2.5498592099316878e-18,1.393132964183614e-05
0.0,0.0,-2.718886097775126e-06
0.03125,0.09791327628276844,-0.00015816339883139088
0.0625,0.1948226212449379,-0.00029720832336267396
0.09375,0.289831429969038,-0.00040696454783906036
0.125,0.3820346663433748,-0.0005123642045759982
0.15625,0.4705488705335381,-0.0006132976892218147
0.1875,0.5545242356291078,-0.0007089567730209225
0.21875,0.6331537620206671,-0.0007983556550074441
0.25,0.7056814235588103,-0.0008805599858328578
0.28125,0.7714096434686595,-0.0009547051905405532
0.3125,0.8297061212794548,-0.0010200080686053148
0.34375,0.8800099882095851,-0.0010757766285815341
0.375,0.9218372512682367,-0.0011214168106288142
0.40625,0.9547854833849969,-0.001156437651890946
0.4375,0.9785377197064681,-0.0011804551507898268
0.46875,0.9928655256532404,-0.0011931949437974363
0.5,0.9976312091563424,-0.0011944938606673096
0.53125,0.9927891571117531,-0.0011843003823650143
0.5625,0.9783862841972006,-0.0011626740170818698
0.59375,0.9545615906014163,-0.0011297836103382217
0.625,0.9215448337985122,-0.0010859046147697706
0.65625,0.879654328176771,-0.0010314153635551308
0.6875,0.8292938950618545,-0.0009667924215746224
0.71875,0.770948994484133,-0.0008926051331390259
0.75,0.7051820790807155,-0.0008095096224278042
0.78125,0.6326272202289009,-0.0007182425239734513
0.8125,0.5539840680040453,-0.000619615331995013
0.84375,0.4700112229626153,-0.0005145164594329872
0.875,0.38151912789666637,-0.0004038872789228937
0.90625,0.28936266557804136,-0.00028892067563132304
0.9375,0.19443392842013857,-0.00017105453843190658
0.96875,0.09765709088195892,-5.275018795857707e-05
1.0,2.6238929947392237e-18,9.500835132788703e-06
